90.080, 119.308, 2.440, 52.800 False
90.041, 119.064, 2.460, 52.900 False
90.015, 118.820, 2.441, 53.000 False
89.985, 118.576, 2.462, 53.100 False
89.968, 118.330, 2.442, 53.200 False
89.947, 118.085, 2.463, 53.300 False
89.936, 117.839, 2.452, 53.400 False
89.920, 117.592, 2.469, 53.500 False
89.915, 117.346, 2.454, 53.600 False
89.906, 117.099, 2.468, 53.700 False
89.908, 116.852, 2.454, 53.800 False
89.906, 116.605, 2.468, 53.900 False
89.915, 116.359, 2.454, 54.000 False
89.919, 116.112, 2.469, 54.100 False
89.935, 115.866, 2.455, 54.200 False
89.946, 115.619, 2.469, 54.300 False
89.969, 115.374, 2.457, 54.400 False
89.986, 115.127, 2.470, 54.500 False
90.009, 114.881, 2.469, 54.600 False
90.027, 114.634, 2.477, 54.700 False
90.053, 114.388, 2.470, 54.800 False
90.075, 114.141, 2.475, 54.900 False
90.105, 113.896, 2.469, 55.000 False
90.132, 113.650, 2.474, 55.100 False
90.165, 113.405, 2.469, 55.200 False
90.196, 113.160, 2.474, 55.300 False
90.233, 112.915, 2.470, 55.400 False
90.267, 112.670, 2.475, 55.500 False
90.308, 112.426, 2.471, 55.600 False
90.345, 112.181, 2.475, 55.700 False
90.385, 111.937, 2.476, 55.800 False
90.421, 111.692, 2.478, 55.900 False
90.462, 111.447, 2.477, 56.000 False
90.500, 111.203, 2.478, 56.100 False
90.542, 110.959, 2.477, 56.200 False
90.583, 110.714, 2.478, 56.300 False
90.626, 110.470, 2.477, 56.400 False
90.668, 110.226, 2.478, 56.500 False
90.713, 109.982, 2.478, 56.600 False
90.756, 109.738, 2.478, 56.700 False
90.802, 109.495, 2.478, 56.800 False
90.846, 109.251, 2.478, 56.900 False
90.889, 109.007, 2.479, 57.000 False
90.932, 108.763, 2.479, 57.100 False
90.976, 108.518, 2.480, 57.200 False
91.019, 108.274, 2.480, 57.300 False
91.062, 108.030, 2.480, 57.400 False
91.105, 107.786, 2.481, 57.500 False
91.148, 107.541, 2.481, 57.600 False
91.191, 107.297, 2.481, 57.700 False
91.234, 107.053, 2.481, 57.800 False
91.277, 106.808, 2.482, 57.900 False
91.319, 106.564, 2.482, 58.000 False
91.362, 106.319, 2.482, 58.100 False
91.402, 106.074, 2.482, 58.200 False
91.443, 105.829, 2.483, 58.300 False
91.482, 105.584, 2.483, 58.400 False
91.522, 105.339, 2.483, 58.500 False
91.560, 105.094, 2.483, 58.600 False
91.599, 104.849, 2.484, 58.700 False
91.636, 104.603, 2.483, 58.800 False
91.673, 104.357, 2.484, 58.900 False
91.708, 104.112, 2.484, 59.000 False
91.745, 103.866, 2.484, 59.100 False
91.779, 103.620, 2.484, 59.200 False
91.815, 103.374, 2.485, 59.300 False
91.847, 103.127, 2.485, 59.400 False
91.881, 102.881, 2.485, 59.500 False
91.913, 102.635, 2.485, 59.600 False
91.945, 102.388, 2.486, 59.700 False
91.975, 102.142, 2.485, 59.800 False
92.006, 101.895, 2.486, 59.900 False
92.035, 101.648, 2.486, 60.000 False
92.065, 101.401, 2.486, 60.100 False
92.092, 101.154, 2.486, 60.200 False
92.121, 100.907, 2.487, 60.300 False
92.146, 100.660, 2.486, 60.400 False
92.173, 100.412, 2.487, 60.500 False
92.197, 100.165, 2.487, 60.600 False
92.222, 99.917, 2.487, 60.700 False
92.244, 99.670, 2.487, 60.800 False
92.268, 99.422, 2.488, 60.900 False
92.290, 99.174, 2.487, 61.000 False
92.312, 98.926, 2.488, 61.100 False
92.332, 98.678, 2.488, 61.200 False
92.353, 98.430, 2.489, 61.300 False
92.371, 98.182, 2.488, 61.400 False
92.390, 97.934, 2.489, 61.500 False
92.407, 97.686, 2.488, 61.600 False
92.425, 97.437, 2.489, 61.700 False
92.439, 97.189, 2.489, 61.800 False
92.456, 96.940, 2.489, 61.900 False
92.469, 96.692, 2.489, 62.000 False
92.483, 96.443, 2.490, 62.100 False
92.495, 96.195, 2.489, 62.200 False
92.508, 95.946, 2.490, 62.300 False
92.517, 95.697, 2.489, 62.400 False
92.528, 95.448, 2.490, 62.500 False
92.536, 95.199, 2.490, 62.600 False
92.546, 94.951, 2.491, 62.700 False
92.552, 94.702, 2.490, 62.800 False
92.559, 94.453, 2.491, 62.900 False
92.564, 94.204, 2.490, 63.000 False
92.569, 93.954, 2.491, 63.100 False
92.572, 93.705, 2.490, 63.200 False
92.575, 93.456, 2.491, 63.300 False
92.576, 93.207, 2.490, 63.400 False
92.578, 92.958, 2.492, 63.500 False
92.576, 92.709, 2.491, 63.600 False
92.576, 92.460, 2.492, 63.700 False
92.572, 92.211, 2.491, 63.800 False
92.570, 91.961, 2.492, 63.900 False
92.564, 91.712, 2.491, 64.000 False
92.560, 91.463, 2.492, 64.100 False
92.553, 91.214, 2.491, 64.200 False
92.547, 90.965, 2.492, 64.300 False
92.537, 90.716, 2.491, 64.400 False
92.529, 90.467, 2.493, 64.500 False
92.517, 90.218, 2.492, 64.600 False
92.507, 89.968, 2.493, 64.700 False
92.493, 89.720, 2.492, 64.800 False
92.482, 89.470, 2.493, 64.900 False
92.467, 89.222, 2.492, 65.000 False
92.453, 88.973, 2.494, 65.100 False
92.437, 88.724, 2.493, 65.200 False
